IDlist	GLOSS	VALUE	FORM	ID	NOTES	LOAN	LOAN_SOURCE	DOCULECT	SOURCE
16	priest	đutu		6807				coat11	josserand1983mixtec
16	priest	sùtù		6808				coic11	josserand1983mixtec
16	priest	hutu		6809				colo11	josserand1983mixtec
16	priest	đutu		6810				coso11	josserand1983mixtec
16	priest	sutu		6811				cuat11	josserand1983mixtec
16	priest	đuʰtu		6812				cuau11	josserand1983mixtec
16	priest	đutu		6813				cuya11	josserand1983mixtec
16	priest	siti		6814				dura11	josserand1983mixtec
16	priest	θütü		6815				esta11	josserand1983mixtec
16	priest	đutu		6816				este11	josserand1983mixtec
16	priest	sutū		6817				gran11	josserand1983mixtec
16	priest	đuti		6818				guad11	josserand1983mixtec
16	priest	sutu		6819				huaz11	josserand1983mixtec
16	priest	đutu		6820				huit11	josserand1983mixtec
16	priest	sutu		6821				itun11	josserand1983mixtec
16	priest	xùtù		6822				ixpa11	josserand1983mixtec
16	priest	sutu		6823				ixta11	josserand1983mixtec
16	priest	đutu		6824				ixta12	josserand1983mixtec
16	priest	sutu		6825				jami11	josserand1983mixtec
16	priest	sutu		6826				jica11	josserand1983mixtec
16	priest	sutu		6827				jica12	josserand1983mixtec
16	priest	sutu		6828				juxt11	josserand1983mixtec
16	priest	sutu		6829				lore11	josserand1983mixtec
16	priest	sutu		6830				mech11	josserand1983mixtec
16	priest	sutu		6831				mixt11	josserand1983mixtec
16	priest	sūtū		6832				moli11	josserand1983mixtec
16	priest	sutu		6833				mont13	josserand1983mixtec
16	priest	hütü		6834				nuch11	josserand1983mixtec
16	priest	đutʸu		6835				nuxa11	josserand1983mixtec
16	priest	đutʸu		6836				nuxi11	josserand1983mixtec
16	priest	sūtù		6837				nuyo11	josserand1983mixtec
16	priest	sùtù		6838				ocot11	josserand1983mixtec
16	priest	đútú		6839				peno11	josserand1983mixtec
16	priest	đutu		6840				pied11	josserand1983mixtec
16	priest	sutu		6841				pino11	josserand1983mixtec
16	priest	sutu		6842				pino12	josserand1983mixtec
16	priest	sutu		6843				prom01	josserand1983mixtec
16	priest	sutu		6844				reye11	josserand1983mixtec
16	priest	sutu		6845				sayu11	josserand1983mixtec
16	priest	đutu		6846				sind11	josserand1983mixtec
16	priest	đutu		6847				soya11	josserand1983mixtec
16	priest	đutu		6848				tama11	josserand1983mixtec
16	priest	θütü		6849				tama12	josserand1983mixtec
16	priest	siti		6850				teco11	josserand1983mixtec
16	priest	đutu		6851				teit11	josserand1983mixtec
16	priest	đutu		6852				tepe11	josserand1983mixtec
16	priest	sutu		6853				tepe12	josserand1983mixtec
16	priest, father, boss	đutu		6854				tepo11	josserand1983mixtec
16	priest	đutu		6855				tida11	josserand1983mixtec
16	priest	đutu		6856				tila11	josserand1983mixtec
16	priest	sutu		6857				tlac11	josserand1983mixtec
16	priest	i-đutu		6858				tlal11	josserand1983mixtec
16	priest	đutu		6859				tlaz11	josserand1983mixtec
16	priest	đutu		6860				tona11	josserand1983mixtec
16	priest	sutu		6861				tutu11	josserand1983mixtec
16	priest	đùtù		6862				xaya12	josserand1983mixtec
16	priest	sutu		6863				yolo11	josserand1983mixtec
16	priest	sutu		6864				yolo12	josserand1983mixtec
16	priest	sutu		6865				yoso11	josserand1983mixtec
16	priest	sutu		6866				yucu11	josserand1983mixtec
16	priest	sūtū		6867				yucu12	josserand1983mixtec
16	priest	huti		6868				yucu13	josserand1983mixtec
16	priest	hʷiti		6869				yucu13	josserand1983mixtec
16	priest	sùtù		6870				yucu15	josserand1983mixtec
16	priest	sutu		6871				zaca11	josserand1983mixtec
16	priest	đutʸu		6872				zapo11	josserand1983mixtec
17	blood	nɨ̡́ñɨ̡́		6873				acat11	josserand1983mixtec
17	blood	ni̡ñi̡		6874				achi11	josserand1983mixtec
17	blood	ni̡i̡		6875				adeq11	josserand1983mixtec
17	blood	nī̡ǐ̡		6876				ahue11	josserand1983mixtec
17	blood	yii		6877				alac11	josserand1983mixtec
17	blood	nì̡ī̡		6878				alco11	josserand1983mixtec
17	blood	ni̡i̡		6879				amat11	josserand1983mixtec
17	blood	ni̡ñi̡		6880				apas11	josserand1983mixtec
17	blood	ni̡ñi̡		6881				apoa11	josserand1983mixtec
17	blood	ni̡ỹi̡		6882				apoa11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡̄		6883				atat11	josserand1983mixtec
17	blood	nì̡ì̡		6884				aten11	josserand1983mixtec
17	blood	ni̡ñi̡		6885				atoy11	josserand1983mixtec
17	blood	ni̡i̡ʔ		6886				ayut11	josserand1983mixtec
17	blood	ni̡i̡		6887				brav11	josserand1983mixtec
17	blood	ni̡i̡		6888				caca11	josserand1983mixtec
17	blood	nì̡ì̡		6889				cahu11	josserand1983mixtec
17	blood	nɨ̡ñi̡		6890				chal11	josserand1983mixtec
17	blood	nɨ̡̀ñɨ̡̀		6891				chay11	josserand1983mixtec
17	blood	ñi̡i̡		6892				chay12	josserand1983mixtec
17	blood	ni̡i̡		6893				chaz11	josserand1983mixtec
17	blood	nè̡ñè̡		6894				chic11	josserand1983mixtec
17	blood	nì̡ì̡		6895				chig11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6896				coat11	josserand1983mixtec
17	blood	nì̡í̡		6897				coic11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6898				colo11	josserand1983mixtec
17	blood	ni̡i̡		6899				coso11	josserand1983mixtec
17	blood	ni̡ñi̡		6900				coxc11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6901				cris11	josserand1983mixtec
17	blood	nī̡ì̡		6902				cuat11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6903				cuau11	josserand1983mixtec
17	blood	nì̡ì̡		6904				cuil11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6905				cuya11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6906				diux11	josserand1983mixtec
17	blood	ni̡i̡		6907				dura11	josserand1983mixtec
17	blood	ni̡i̡		6908				esta11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6909				este11	josserand1983mixtec
17	blood	Nni̡i̡		6910				flor11	josserand1983mixtec
17	blood	nɨ̡ñī̡		6911				gran11	josserand1983mixtec
17	blood	nì̡ì̡		6912				guad11	josserand1983mixtec
17	blood	nɨ̡̀ñɨ̡̀		6913				huaz11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6914				huit11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6915				itun11	josserand1983mixtec
17	blood	nì̡ì̡		6916				ixpa11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6917				ixta11	josserand1983mixtec
17	blood	nì̡ñì̡		6918				ixta12	josserand1983mixtec
17	blood	ni̡i̡		6919				ixta13	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6920				jami11	josserand1983mixtec
17	blood	ni̡ñi̡		6921				jate11	josserand1983mixtec
17	blood	ni̡ñi̡		6922				jica11	josserand1983mixtec
17	blood	ni̡ñi̡		6923				jica12	josserand1983mixtec
17	blood	ni̡ñi̡		6924				joco11	josserand1983mixtec
17	blood	ni̡i̡		6925				juxt11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6926				lore11	josserand1983mixtec
17	blood	nɨ̡̀ñɨ̡̀		6927				mech11	josserand1983mixtec
17	blood	nì̡ī̡		6928				metl11	josserand1983mixtec
17	blood	nī̡ī̡		6929				metl11	josserand1983mixtec
17	blood	ni̡i̡		6930				mica11	josserand1983mixtec
17	blood	ni̡i̡		6931				mixt11	josserand1983mixtec
17	blood	ni̡ñi̡		6932				moli11	josserand1983mixtec
17	blood	ni̡i̡		6933				mont12	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6934				mont13	josserand1983mixtec
17	blood	ni̡i̡		6935				more11	josserand1983mixtec
17	blood	ni̡i̡		6936				ndua11	josserand1983mixtec
17	blood	nì̡ì̡		6937				nuch11	josserand1983mixtec
17	blood	ni̡ñi̡		6938				nund11	josserand1983mixtec
17	blood	ñi̡ñi̡		6939				nund12	josserand1983mixtec
17	blood	ni̡ñi̡		6940				nund13	josserand1983mixtec
17	blood	nɨ̡ñɨ̡̀		6941				nuti11	josserand1983mixtec
17	blood	ni̡ñi̡		6942				nuxa11	josserand1983mixtec
17	blood	ni̡ñi̡		6943				nuxi11	josserand1983mixtec
17	blood	nì̡ñɨ̡̀		6944				nuyo11	josserand1983mixtec
17	blood	nì̡ñì̡		6945				ocot11	josserand1983mixtec
17	blood	ni̡ñi̡		6946				pena12	josserand1983mixtec
17	blood	nɨ̡́ñɨ̡́		6947				peno11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6948				pied11	josserand1983mixtec
17	blood	ni̡ñi̡		6949				pino11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡̀		6950				pino12	josserand1983mixtec
17	blood	ni̡ni̡		6951				prog11	josserand1983mixtec
17	blood	ni̡i̡		6952				prog12	josserand1983mixtec
17	blood	nɨyi̡ʔ		6953				prom01	josserand1983mixtec
17	blood	nɨyɨ͂ʔ		6954				prom01	josserand1983mixtec
17	blood	nɨyɨ̃ʔ		6955				prom01	josserand1983mixtec
17	blood	nɨyɨ̡ʔ		6956				prom01	josserand1983mixtec
17	blood	nì̡ì̡		6957				reye11	josserand1983mixtec
17	blood	ní̡í̡		6958				sayu11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6959				sind11	josserand1983mixtec
17	blood	ni̡ñi̡		6960				sini11	josserand1983mixtec
17	blood	ní̡ñì̡		6961				soya11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6962				tama11	josserand1983mixtec
17	blood	nī̡ǐ̡		6963				tama12	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6964				tata11	josserand1983mixtec
17	blood	ñi̡i̡		6965				teco11	josserand1983mixtec
17	blood	ni̡ñi̡		6966				teit11	josserand1983mixtec
17	blood	ni̡i̡		6967				tejo11	josserand1983mixtec
17	blood	ni̡i̡		6968				tepe11	josserand1983mixtec
17	blood	ní̡í̡		6969				tepe12	josserand1983mixtec
17	blood	ne̡ñe̡		6970				tepo11	josserand1983mixtec
17	blood	ni̡i̡		6971				tida11	josserand1983mixtec
17	blood	nɨ̡ỹɨ̡		6972				tila11	josserand1983mixtec
17	blood	ni̡ñi̡		6973				tlac11	josserand1983mixtec
17	blood	nì̡ì̡		6974				tlac12	josserand1983mixtec
17	blood	ní̡í̡		6975				tlal11	josserand1983mixtec
17	blood	nɨ̡̀ñɨ̡̀		6976				tlaz11	josserand1983mixtec
17	blood	nì̡ì̡		6977				tona11	josserand1983mixtec
17	blood	ni̡i̡		6978				toto12	josserand1983mixtec
17	blood	ǹɨ̡ñ̀ɨ̡		6979				tutu11	josserand1983mixtec
17	blood	ni̡i̡		6980				xaya11	josserand1983mixtec
17	blood	nì̡ì̡		6981				xaya12	josserand1983mixtec
17	blood	nɨ̡́ñɨ̡́		6982				yolo11	josserand1983mixtec
17	blood	nì̡í̡		6983				yolo12	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6984				yoso11	josserand1983mixtec
17	blood	ni̡ñi̡		6985				yucu11	josserand1983mixtec
17	blood	nì̡ñɨ̡̀		6986				yucu12	josserand1983mixtec
17	blood	nī̡ì̡		6987				yucu13	josserand1983mixtec
17	blood	nì̡í̡		6988				yucu15	josserand1983mixtec
17	blood	ni̡i̡		6989				yucu16	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6990				yuta11	josserand1983mixtec
17	blood	nɨ̡ñɨ̡		6991				yuta12	josserand1983mixtec
17	blood	ni̡i̡ʔ		6992				zaca11	josserand1983mixtec
17	blood	nì̡ì̡		6993				zapo11	josserand1983mixtec
22	tooth	no̡ʔo̡		6994				acat11	josserand1983mixtec
22	tooth	nu̡ʔu̡		6995				achi11	josserand1983mixtec
22	tooth	nu̡ʔu̡		6996				adeq11	josserand1983mixtec
22	tooth	nu̡ʔu̡		6997				ahue11	josserand1983mixtec
22	tooth	no̡ʔo̡		6998				alac11	josserand1983mixtec
22	tooth	nu̡ʔu̡		6999				alco11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7000				apas11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7001				apoa11	josserand1983mixtec
22	tooth	nū̡ʔu̡		7002				atat11	josserand1983mixtec
22	tooth	nù̡ʔū̡		7003				aten11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7004				atoy11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7005				ayut11	josserand1983mixtec
22	tooth	no̡ʔo̡		7006				brav11	josserand1983mixtec
22	tooth	no̡ʔo̡		7007				caca11	josserand1983mixtec
22	tooth	no̡ʔo̡		7008				cahu11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7009				chal11	josserand1983mixtec
22	tooth	no̡ʔo̡		7010				chay11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7011				chaz11	josserand1983mixtec
22	tooth	no̡ʔo̡		7012				chic11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7013				chig11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7014				coat11	josserand1983mixtec
22	tooth	nù̡ʔú̡		7015				coic11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7016				colo11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7017				coso11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7018				coxc11	josserand1983mixtec
22	tooth	no̡ʔo̡		7019				cuat11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7020				cuau11	josserand1983mixtec
22	tooth	no̡ʔo̡		7021				cuil11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7022				cuya11	josserand1983mixtec
22	tooth	nù̡ʔu̡		7023				dura11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7024				esta11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7025				este11	josserand1983mixtec
22	tooth	nū̡ʔu̡		7026				gran11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7027				guad11	josserand1983mixtec
22	tooth	no̡ʔo̡		7028				huaz11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7029				huit11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7030				itun11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7031				ixpa11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7032				ixta11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7033				ixta12	josserand1983mixtec
22	tooth	no̡ʔo̡		7034				jami11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7035				jate11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7036				jica11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7037				jica12	josserand1983mixtec
22	tooth	nu̡ʔu̡		7038				joco11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7039				juxt11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7040				lore11	josserand1983mixtec
22	tooth	no̡ʔo̡		7041				mech11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7042				mixt11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7043				moli11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7044				mont13	josserand1983mixtec
22	tooth	nu̡ʔu̡		7045				mont14	josserand1983mixtec
22	tooth	nū̡ʔu̡		7046				nuch11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7047				nuxa11	josserand1983mixtec
22	tooth	nù̡ʔū̡		7048				nuyo11	josserand1983mixtec
22	tooth	nù̡ʔū̡		7049				ocot11	josserand1983mixtec
22	tooth	nú̡ʔù̡		7050				peno11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7051				pied11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7052				pino11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7053				pino12	josserand1983mixtec
22	tooth	noʔo		7054				prom01	josserand1983mixtec
22	tooth	nu̡ʔu̡		7055				reye11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7056				sayu11	josserand1983mixtec
22	tooth	no̡ʔo̡		7057				sind11	josserand1983mixtec
22	tooth	no̡ʔo̡		7058				soya11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7059				tama11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7060				tama12	josserand1983mixtec
22	tooth	nu̡ʔu̡		7061				teco11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7062				teit11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7063				tepe11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7064				tepe12	josserand1983mixtec
22	tooth	no̡ʔo̡		7065				tepo11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7066				tida11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7067				tila11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7068				tlac11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7069				tlal11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7070				tlaz11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7071				tona11	josserand1983mixtec
22	tooth	no̡ʔo̡		7072				tutu11	josserand1983mixtec
22	tooth	nù̡ʔū̡		7073				xaya12	josserand1983mixtec
22	tooth	nu̡ʔu̡		7074				yolo11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7075				yolo12	josserand1983mixtec
22	tooth	Nnu̡ʔu̡		7076				yoso11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7077				yucu11	josserand1983mixtec
22	tooth	nù̡ʔū̡		7078				yucu12	josserand1983mixtec
22	tooth	nù̡ʔù̡		7079				yucu13	josserand1983mixtec
22	tooth	nù̡ʔū̡		7080				yucu15	josserand1983mixtec
22	tooth	no̡ʔo̡		7081				zaca11	josserand1983mixtec
22	tooth	nu̡ʔu̡		7082				zaca11	josserand1983mixtec
22	tooth	no̡ʔo̡		7083				zapo11	josserand1983mixtec
23	mouth	yuʔu		7084				acat11	josserand1983mixtec
23	mouth	žuʔu		7085				achi11	josserand1983mixtec
23	mouth	žǘʔǚ		7086				ahue11	josserand1983mixtec
23	mouth	yuʔu		7087				alco11	josserand1983mixtec
23	mouth	žuʔu		7088				apas11	josserand1983mixtec
23	mouth	žuʔu		7089				apoa11	josserand1983mixtec
23	mouth	žuʔu		7090				atat11	josserand1983mixtec
23	mouth	žuʔu		7091				aten11	josserand1983mixtec
23	mouth	yuʔu		7092				atoy11	josserand1983mixtec
23	mouth	yūʔú		7093				ayut11	josserand1983mixtec
23	mouth	yuʔu		7094				brav11	josserand1983mixtec
23	mouth	žüü		7095				caca11	josserand1983mixtec
23	mouth	yuʔu		7096				cahu11	josserand1983mixtec
23	mouth	žuʔu		7097				chal11	josserand1983mixtec
23	mouth	yuʔu		7098				chay11	josserand1983mixtec
23	mouth	yuʔu		7099				chaz11	josserand1983mixtec
23	mouth	žuʔu		7100				chic11	josserand1983mixtec
23	mouth	yuʔu		7101				chig11	josserand1983mixtec
23	mouth	šoʔo		7102				coat11	josserand1983mixtec
23	mouth	yuʔu		7103				coic11	josserand1983mixtec
23	mouth	yuʔu		7104				colo11	josserand1983mixtec
23	mouth	yuʔu		7105				coso11	josserand1983mixtec
23	mouth	yuʔu		7106				cuat11	josserand1983mixtec
23	mouth	yuʔu		7107				cuau11	josserand1983mixtec
23	mouth	žuʔu		7108				cuil11	josserand1983mixtec
23	mouth	yuʔu		7109				cuya11	josserand1983mixtec
23	mouth	žūʔù		7110				dura11	josserand1983mixtec
23	mouth	yuʔu		7111				esta11	josserand1983mixtec
23	mouth	žuʔu		7112				este11	josserand1983mixtec
23	mouth	žuʔu		7113				gran11	josserand1983mixtec
23	mouth	yüʔü		7114				guad11	josserand1983mixtec
23	mouth	yuʔu		7115				huaz11	josserand1983mixtec
23	mouth	žuʔu		7116				huit11	josserand1983mixtec
23	mouth	yuʔu		7117				itun11	josserand1983mixtec
23	mouth	žuʔu		7118				ixpa11	josserand1983mixtec
23	mouth	yuʔu		7119				ixta11	josserand1983mixtec
23	mouth	žuʔu		7120				ixta12	josserand1983mixtec
23	mouth	yuʔu		7121				jami11	josserand1983mixtec
23	mouth	yuʔu		7122				jica11	josserand1983mixtec
23	mouth	yuʔu		7123				jica12	josserand1983mixtec
23	mouth	yuʔu		7124				joco11	josserand1983mixtec
23	mouth	žuʔu		7125				juxt11	josserand1983mixtec
23	mouth	yuʔu		7126				lore11	josserand1983mixtec
23	mouth	yuʔu		7127				mech11	josserand1983mixtec
23	mouth	yùʔū		7128				metl11	josserand1983mixtec
23	mouth	yuʔu		7129				mixt11	josserand1983mixtec
23	mouth	žuʔu		7130				moli11	josserand1983mixtec
23	mouth	yuʔu		7131				mont13	josserand1983mixtec
23	mouth	žuʔu		7132				mont14	josserand1983mixtec
23	mouth	yüʔü		7133				more11	josserand1983mixtec
23	mouth	žuʔu		7134				nuch11	josserand1983mixtec
23	mouth	žuʔu		7135				nuxa11	josserand1983mixtec
23	mouth	žuʔu		7136				nuxi11	josserand1983mixtec
23	mouth	žūʔú		7137				nuyo11	josserand1983mixtec
23	mouth	žūʔú		7138				ocot11	josserand1983mixtec
23	mouth	žuʔu		7139				pena12	josserand1983mixtec
23	mouth	žuʔu		7140				peno11	josserand1983mixtec
23	mouth	žuʔu		7141				pied11	josserand1983mixtec
23	mouth	yuʔu		7142				pino11	josserand1983mixtec
23	mouth	yuʔu		7143				pino12	josserand1983mixtec
23	mouth	yuʔuʔ		7144				prom01	josserand1983mixtec
23	mouth	yuʔyuʔ		7145				prom01	josserand1983mixtec
23	mouth	žuʔu		7146				reye11	josserand1983mixtec
23	mouth	yuʔu		7147				sayu11	josserand1983mixtec
23	mouth	žuʔu		7148				sind11	josserand1983mixtec
23	mouth	žuʔu		7149				soya11	josserand1983mixtec
23	mouth	žuʔu		7150				tama11	josserand1983mixtec
23	mouth	žǖʔǚ		7151				tama12	josserand1983mixtec
23	mouth	yīʔì		7152				teco11	josserand1983mixtec
23	mouth	ṣ̌uʔu		7153				teit11	josserand1983mixtec
23	mouth	yuʔu		7154				tepe11	josserand1983mixtec
23	mouth	yuʔu		7155				tepe12	josserand1983mixtec
23	mouth	yuʔu		7156				tepo11	josserand1983mixtec
23	mouth	žuʔu		7157				tida11	josserand1983mixtec
23	mouth	žuʔu		7158				tila11	josserand1983mixtec
