ID	DOCULECT	CONCEPT	OTHER_CONCEPT	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
7316	coxc11	NOSE	nariz	đi̧(ʔ)ni̧	đi̧ʔni̧	25	1221	NA	NA	josserand1983mixtec	NA
7317	coxc11	NOSE	nariz	đi̧Nni̧	đi̧Nni̧	25	1221	NA	NA	josserand1983mixtec	NA
7318	cris11	NOSE	nariz	šiči	šiči	25	1221	NA	NA	josserand1983mixtec	NA
7319	cuat11	NOSE	nariz	šiti̧	šiti̧	25	1221	NA	NA	josserand1983mixtec	NA
7320	cuau11	NOSE	nariz	đi̧ʰȼi̧	đi̧ʰȼi̧	25	1221	NA	NA	josserand1983mixtec	NA
7321	cuil11	NOSE	nariz	đi̧Nni̧	đi̧Nni̧	25	1221	NA	NA	josserand1983mixtec	NA
7322	cuya11	NOSE	nariz	điʰči	điʰči	25	1221	NA	NA	josserand1983mixtec	NA
7323	diux11	NOSE	nariz	đi̧tni̧	đi̧tni̧	25	1221	NA	NA	josserand1983mixtec	NA
20122	dura11	NOSE	nariz	xìtxì	xìtxì	25	1221	NA	NA	hernandez2020san-martin	NA
7324	dura11	NOSE	nariz	šiči	šiči	25	1221	NA	NA	josserand1983mixtec	NA
7325	esta11	NOSE	nariz	θiti̧	θiti̧	25	1221	NA	NA	josserand1983mixtec	NA
7326	este11	NOSE	nariz	đi̧tni̧	đi̧tni̧	25	1221	NA	NA	josserand1983mixtec	NA
7327	flor11	NOSE	nariz	šiti	šiti	25	1221	NA	NA	josserand1983mixtec	NA
3052	flor12	NOSE	nariz	xijtsǐn	xijtsǐn	25	1221	NA	NA	oxnard2020	NA
7328	gran11	NOSE	nariz	kutū	kutū	25	1221	NA	NA	josserand1983mixtec	NA
7329	guad11	NOSE	nariz	šiȼi	šiȼi	25	1221	NA	NA	josserand1983mixtec	NA
7330	huaz11	NOSE	nariz	šitʸi̧	šitʸi̧	25	1221	NA	NA	josserand1983mixtec	NA
20328	huen11	NOSE	nariz	xitnìn	xitnìn	25	1221	NA	NA	becerra-roldan2015un-estudio	NA
7331	huit11	NOSE	nariz	đi̧Ni̧	đi̧Ni̧	25	1221	NA	NA	josserand1983mixtec	NA
7332	itun11	NOSE	nariz	isti̧	isti̧	25	1221	NA	NA	josserand1983mixtec	NA
7333	ixpa11	NOSE	nariz	šìtì	šìtì	25	1221	NA	NA	josserand1983mixtec	NA
7334	ixta11	NOSE	nariz	šitʸi̧	šitʸi̧	25	1221	NA	NA	josserand1983mixtec	NA
7335	ixta12	NOSE	nariz	điti	điti	25	1221	NA	NA	josserand1983mixtec	NA
7336	ixta13	NOSE	nariz	điči	điči	25	1221	NA	NA	josserand1983mixtec	NA
7337	jami11	NOSE	nariz	šitʸi̧	šitʸi̧	25	1221	NA	NA	josserand1983mixtec	NA
7338	jate11	NOSE	nariz	đi̧(ʔ)ni̧	đi̧ʔni̧	25	1221	NA	NA	josserand1983mixtec	NA
7339	jica11	NOSE	nariz	šiti̧	šiti̧	25	1221	NA	NA	josserand1983mixtec	NA
7340	jica12	NOSE	nariz	šiti̧	šiti̧	25	1221	NA	NA	josserand1983mixtec	NA
6138	jica13	NOSE	nariz	xi̠tín	xi̠tín	25	1221	NA	NA	Emily John-Martin	NA
7341	joco11	NOSE	nariz	iči	iči	25	1221	NA	NA	josserand1983mixtec	NA
7342	juxt11	NOSE	nariz	šiti	šiti	25	1221	NA	NA	josserand1983mixtec	NA
7343	lore11	NOSE	nariz	šitʸi	šitʸi	25	1221	NA	NA	josserand1983mixtec	NA
7344	mech11	NOSE	nariz	šitʸi̧	šitʸi̧	25	1221	NA	NA	josserand1983mixtec	NA
7345	mica11	NOSE	nariz	điči	điči	25	1221	NA	NA	josserand1983mixtec	NA
7346	mixt11	NOSE	nariz	šitʸi	šitʸi	25	1221	NA	NA	josserand1983mixtec	NA
3054	mixt11	NOSE	nariz	xìchǐ	xìchǐ	25	1221	NA	NA	oxnard2020	NA
7347	moli11	NOSE	nariz	stNi̧i̧	stNi̧i̧	25	1221	NA	NA	josserand1983mixtec	NA
7348	mont12	NOSE	nariz	šiti	šiti	25	1221	NA	NA	josserand1983mixtec	NA
3053	mont12	NOSE	nariz	xìtì	xìtì	25	1221	NA	NA	oxnard2020	NA
7349	mont13	NOSE	nariz	istni̧	istni̧	25	1221	NA	NA	josserand1983mixtec	NA
7350	mont14	NOSE	nariz	đi̧Nni̧	đi̧Nni̧	25	1221	NA	NA	josserand1983mixtec	NA
7351	more11	NOSE	nariz	čiti	čiti	25	1221	NA	NA	josserand1983mixtec	NA
7352	ndua11	NOSE	nariz	šiči	šiči	25	1221	NA	NA	josserand1983mixtec	NA
7353	nuch11	NOSE	nariz	šiti	šiti	25	1221	NA	NA	josserand1983mixtec	NA
7354	nund11	NOSE	nariz	šiti	šiti	25	1221	NA	NA	josserand1983mixtec	NA
7355	nund12	NOSE	nariz	sti̧i̧	sti̧i̧	25	1221	NA	NA	josserand1983mixtec	NA
7356	nund13	NOSE	nariz	šti̧i̧	šti̧i̧	25	1221	NA	NA	josserand1983mixtec	NA
7357	nuti11	NOSE	nariz	šitʸi̧	šitʸi̧	25	1221	NA	NA	josserand1983mixtec	NA
7358	nuxa11	NOSE	nariz	điti̧	điti̧	25	1221	NA	NA	josserand1983mixtec	NA
7359	nuyo11	NOSE	nariz	šiti̧	šiti̧	25	1221	NA	NA	josserand1983mixtec	NA
7360	ocot11	NOSE	nariz	šìtì	šìtì	25	1221	NA	NA	josserand1983mixtec	NA
5225	papa11	NOSE	nariz	du³tu³	du³tu³	25	1221	NA	NA	anderson1983diccionario	NA
4874	pena11	NOSE	nariz	xitnì	xitnì	25	1221	NA	NA	hollenbach2017diccionario	[BA]
7361	pena12	NOSE	nariz	šitni̧	šitni̧	25	1221	NA	NA	josserand1983mixtec	NA
7362	peno11	NOSE	nariz	đí̧Nní̧	đí̧Nní̧	25	1221	NA	NA	josserand1983mixtec	NA
7363	pied11	NOSE	nariz	đi̧ni̧	đi̧ni̧	25	1221	NA	NA	josserand1983mixtec	NA
3051	pied12	NOSE	nariz	xitsǐn	xitsǐn	25	1221	NA	NA	oxnard2020	NA
7364	pino11	NOSE	nariz	šiti	šiti	25	1221	NA	NA	josserand1983mixtec	NA
7365	pino12	NOSE	nariz	šiti̧	šiti̧	25	1221	NA	NA	josserand1983mixtec	NA
7366	prog12	NOSE	nariz	hiti	hiti	25	1221	NA	NA	josserand1983mixtec	NA
7367	prom01	NOSE	nariz	siti̧ʔ	siti̧ʔ	25	1221	NA	NA	josserand1983mixtec	NA
7368	reye11	NOSE	nariz	šiči	šiči	25	1221	NA	NA	josserand1983mixtec	NA
7369	sayu11	NOSE	nariz	šitʸi̧	šitʸi̧	25	1221	NA	NA	josserand1983mixtec	NA
7370	sind11	NOSE	nariz	đi̧ni̧	đi̧ni̧	25	1221	NA	NA	josserand1983mixtec	NA
7371	sini11	NOSE	nariz	taʔƀi	taʔƀi	25	1221	NA	NA	josserand1983mixtec	NA
7372	soya11	NOSE	nariz	đi̧tni̧	đi̧tni̧	25	1221	NA	NA	josserand1983mixtec	NA
7373	tama11	NOSE	nariz	đi̧Nni̧	đi̧Nni̧	25	1221	NA	NA	josserand1983mixtec	NA
7374	tama12	NOSE	nariz	θiti	θiti	25	1221	NA	NA	josserand1983mixtec	NA
7375	tata11	NOSE	nariz	điNni̧	điNni̧	25	1221	NA	NA	josserand1983mixtec	NA
7376	teco11	NOSE	nariz	šiči	šiči	25	1221	NA	NA	josserand1983mixtec	NA
7377	teit11	NOSE	nariz	điNni̧	điNni̧	25	1221	NA	NA	josserand1983mixtec	NA
7378	tejo11	NOSE	nariz	šiči	šiči	25	1221	NA	NA	josserand1983mixtec	NA
5434	tepe03	NOSE	nariz	nduta	nduta	25	1221	NA	NA	belmar1902el-cuicateco	NA
7379	tepe11	NOSE	nariz	điči	điči	25	1221	NA	NA	josserand1983mixtec	NA
7380	tepe12	NOSE	nariz	šiti̧	šiti̧	25	1221	NA	NA	josserand1983mixtec	NA
7381	tepo11	NOSE	nariz	đi̧tni̧	đi̧tni̧	25	1221	NA	NA	josserand1983mixtec	NA
7382	tida11	NOSE	nariz	đi̧tni̧	đi̧tni̧	25	1221	NA	NA	josserand1983mixtec	NA
7383	tila11	NOSE	nariz	đi̧tni̧	đi̧tni̧	25	1221	NA	NA	josserand1983mixtec	NA
7384	tlac11	NOSE	nariz	stNi̧i̧	stNi̧i̧	25	1221	NA	NA	josserand1983mixtec	NA
7385	tlac12	NOSE	nariz	šìtì	šìtì	25	1221	NA	NA	josserand1983mixtec	NA
3050	tlah11	NOSE	nariz	xìtín	xìtín	25	1221	NA	NA	oxnard2020	NA
7386	tlal11	NOSE	nariz	đitni̧	đitni̧	25	1221	NA	NA	josserand1983mixtec	NA
7387	tlaz11	NOSE	nariz	đitni̧	đitni̧	25	1221	NA	NA	josserand1983mixtec	NA
7388	tona11	NOSE	nariz	đitni̧	đitni̧	25	1221	NA	NA	josserand1983mixtec	NA
7389	toto12	NOSE	nariz	đitni̧	đitni̧	25	1221	NA	NA	josserand1983mixtec	NA
7390	tutu11	NOSE	nariz	šitʸi	šitʸi	25	1221	NA	NA	josserand1983mixtec	NA
7391	xaya11	NOSE	nariz	đitni̧	đitni̧	25	1221	NA	NA	josserand1983mixtec	NA
7392	xaya12	NOSE	nariz	đìtnì̧	đìtnì̧	25	1221	NA	NA	josserand1983mixtec	NA
4696	xoch11	NOSE	nariz	xi̠tín	xi̠tín	25	1221	NA	NA	stark2013diccionario	NA
7393	yolo11	NOSE	nariz	šitNi̧	šitNi̧	25	1221	NA	NA	josserand1983mixtec	NA
193	yolo11	NOSE	nariz	is¹tin⁴	is¹tin⁴	25	1221	NA	NA	amith2020yoloxochitl	NA
7394	yolo12	NOSE	nariz	isti̧	isti̧	25	1221	NA	NA	josserand1983mixtec	NA
7395	yoso11	NOSE	nariz	(žu)-šiNni̧	žu-šiNni̧	25	1221	NA	NA	josserand1983mixtec	NA
7396	yucu11	NOSE	nariz	ṣ̌itni̧	ṣ̌itni̧	25	1221	NA	NA	josserand1983mixtec	NA
7397	yucu12	NOSE	nariz	šītī̧	šītī̧	25	1221	NA	NA	josserand1983mixtec	NA
7398	yucu13	NOSE	nariz	hiti	hiti	25	1221	NA	NA	josserand1983mixtec	NA
7399	yucu14	NOSE	nariz	đi̧(ʔ)ni̧	đi̧ʔni̧	25	1221	NA	NA	josserand1983mixtec	NA
7400	yucu15	NOSE	nariz	ʔì̧ští̧	ʔì̧ští̧	25	1221	NA	NA	josserand1983mixtec	NA
7401	yucu16	NOSE	nariz	ši̧ⁿti	ši̧ⁿti	25	1221	NA	NA	josserand1983mixtec	NA
7402	yuta11	NOSE	nariz	đi̧ni̧	đi̧ni̧	25	1221	NA	NA	josserand1983mixtec	NA
7403	yuta12	NOSE	nariz	đi̧Nni̧	đi̧Nni̧	25	1221	NA	NA	josserand1983mixtec	NA
20805	yuta13	NOSE	nariz	diti̠	diti̠	25	1221	NA	NA	williams2017diccionario	NA
7404	zaca11	NOSE	nariz	šiti̧ʔ	šiti̧ʔ	25	1221	NA	NA	josserand1983mixtec	NA
7405	zapo11	NOSE	nariz	điči	điči	25	1221	NA	NA	josserand1983mixtec	NA
896	coat11	NOSE	nose	dítsīn	dítsīn	25	1221	NA	NA	small1990syntactic	NA
1508	copa11	NOSE	nose	takuun⁵	takuun⁵	25	1221	NA	NA	hollenbach1992syntactic	NA
1158	diux11	NOSE	nose	ðínhni	ðínhni	25	1221	NA	NA	kuiper1991syntactic	NA
390	jami11	NOSE	nose	shityin	shityin	25	1221	NA	NA	johnson1988syntactic	NA
1380	yoso11	NOSE	nose	shiNni	shiNni	25	1221	NA	NA	farris1992syntactic	NA
20606	yucu17	NOSE	nose	xìchǐ	xìchǐ	25	1221	NA	NA	salazar2020yucunani	NA
19227	acat11	NOW OR TODAY	ahora	witʸi̧	witʸi̧	197	2097	NA	NA	josserand1983mixtec	NA
19228	achi11	NOW OR TODAY	ahora	ƀitNa̧	ƀitNa̧	197	2097	NA	NA	josserand1983mixtec	NA
19229	ahue11	NOW OR TODAY	ahora	ƀiti	ƀiti	197	2097	NA	NA	josserand1983mixtec	NA
19231	alac11	NOW OR TODAY	ahora	ƀiti̧	ƀiti̧	197	2097	NA	NA	josserand1983mixtec	NA
19230	alac11	NOW OR TODAY	ahora	ƀitni̧	ƀitni̧	197	2097	NA	NA	josserand1983mixtec	NA
19232	alco11	NOW OR TODAY	ahora	witi̧	witi̧	197	2097	NA	NA	josserand1983mixtec	NA
5877	alco11	NOW OR TODAY	ahora	bi³ʧi³	bi³ʧi³	197	2097	NA	NA	swanton2020observaciones	NA
19233	apas11	NOW OR TODAY	ahora	wita	wita	197	2097	NA	NA	josserand1983mixtec	NA
19234	apoa11	NOW OR TODAY	ahora	ƀita	ƀita	197	2097	NA	NA	josserand1983mixtec	NA
19235	atat11	NOW OR TODAY	ahora	žačī	žačī	197	2097	NA	NA	josserand1983mixtec	NA
19236	aten11	NOW OR TODAY	ahora	ƀiti	ƀiti	197	2097	NA	NA	josserand1983mixtec	NA
19237	atoy11	NOW OR TODAY	ahora	witi̧	witi̧	197	2097	NA	NA	josserand1983mixtec	NA
19238	ayut11	NOW OR TODAY	ahora	viʰti̧	viʰti̧	197	2097	NA	NA	josserand1983mixtec	NA
19239	brav11	NOW OR TODAY	ahora	witni̧	witni̧	197	2097	NA	NA	josserand1983mixtec	NA
19240	caca11	NOW OR TODAY	ahora	ƀiči̧	ƀiči̧	197	2097	NA	NA	josserand1983mixtec	NA
19241	caca11	NOW OR TODAY	ahora	žači̧	žači̧	197	2097	NA	NA	josserand1983mixtec	NA
19242	cahu11	NOW OR TODAY	ahora	witni̧	witni̧	197	2097	NA	NA	josserand1983mixtec	NA
19243	chal11	NOW OR TODAY	ahora	ƀi̧na̧	ƀi̧na̧	197	2097	NA	NA	josserand1983mixtec	NA
5879	chal11	NOW OR TODAY	ahora	bi²na²	bi²na²	197	2097	NA	NA	swanton2020observaciones	NA
19244	chay11	NOW OR TODAY	ahora	witʸi	witʸi	197	2097	NA	NA	josserand1983mixtec	NA
19245	chaz11	NOW OR TODAY	ahora	viči	viči	197	2097	NA	NA	josserand1983mixtec	NA
19246	chic11	NOW OR TODAY	ahora	wita	wita	197	2097	NA	NA	josserand1983mixtec	NA
19247	chig11	NOW OR TODAY	ahora	witni̧	witni̧	197	2097	NA	NA	josserand1983mixtec	NA
19248	coat11	NOW OR TODAY	ahora	eši	eši	197	2097	NA	NA	josserand1983mixtec	NA
19249	coic11	NOW OR TODAY	ahora	ƀiči̧	ƀiči̧	197	2097	NA	NA	josserand1983mixtec	NA
19250	colo11	NOW OR TODAY	ahora	ƀitʸi̧	ƀitʸi̧	197	2097	NA	NA	josserand1983mixtec	NA
19251	coso11	NOW OR TODAY	ahora	wiči	wiči	197	2097	NA	NA	josserand1983mixtec	NA
19252	cuat11	NOW OR TODAY	ahora	witi̧	witi̧	197	2097	NA	NA	josserand1983mixtec	NA
19253	cuau11	NOW OR TODAY	ahora	wi-yaʔa	wi-yaʔa	197	2097	NA	NA	josserand1983mixtec	NA
19254	cuil11	NOW OR TODAY	ahora	wiȼa	wiȼa	197	2097	NA	NA	josserand1983mixtec	NA
19255	cuya11	NOW OR TODAY	ahora	wi-yaʔa	wi-yaʔa	197	2097	NA	NA	josserand1983mixtec	NA
19256	dura11	NOW OR TODAY	ahora	ƀiči	ƀiči	197	2097	NA	NA	josserand1983mixtec	NA
19257	esta11	NOW OR TODAY	ahora	ƀitʸi	ƀitʸi	197	2097	NA	NA	josserand1983mixtec	NA
19258	este11	NOW OR TODAY	ahora	ta-wii	ta-wii	197	2097	NA	NA	josserand1983mixtec	NA
19260	gran11	NOW OR TODAY	ahora	ƀita̧	ƀita̧	197	2097	NA	NA	josserand1983mixtec	NA
19261	gran11	NOW OR TODAY	ahora	ƀitna̧	ƀitna̧	197	2097	NA	NA	josserand1983mixtec	NA
19262	guad11	NOW OR TODAY	ahora	ƀiti	ƀiti	197	2097	NA	NA	josserand1983mixtec	NA
19263	huaz11	NOW OR TODAY	ahora	witʸi̧	witʸi̧	197	2097	NA	NA	josserand1983mixtec	NA
19264	huit11	NOW OR TODAY	ahora	wi̧N(n)a̧	wi̧Nna̧	197	2097	NA	NA	josserand1983mixtec	NA
19265	itun11	NOW OR TODAY	ahora	ƀita̧	ƀita̧	197	2097	NA	NA	josserand1983mixtec	NA
19266	ixpa11	NOW OR TODAY	ahora	ƀiȼi	ƀiȼi	197	2097	NA	NA	josserand1983mixtec	NA
19267	ixta11	NOW OR TODAY	ahora	ƀitʸi̧	ƀitʸi̧	197	2097	NA	NA	josserand1983mixtec	NA
19268	ixta12	NOW OR TODAY	ahora	wita	wita	197	2097	NA	NA	josserand1983mixtec	NA
19269	jami11	NOW OR TODAY	ahora	ƀitʸi̧	ƀitʸi̧	197	2097	NA	NA	josserand1983mixtec	NA
19270	jica11	NOW OR TODAY	ahora	yati̧	yati̧	197	2097	NA	NA	josserand1983mixtec	NA
19271	jica12	NOW OR TODAY	ahora	ƀiti̧	ƀiti̧	197	2097	NA	NA	josserand1983mixtec	NA
19272	joco11	NOW OR TODAY	ahora	wita̧	wita̧	197	2097	NA	NA	josserand1983mixtec	NA
19273	juxt11	NOW OR TODAY	ahora	ƀitʸi	ƀitʸi	197	2097	NA	NA	josserand1983mixtec	NA
19274	lore11	NOW OR TODAY	ahora	witʸi	witʸi	197	2097	NA	NA	josserand1983mixtec	NA
19275	mech11	NOW OR TODAY	ahora	witʸi̧	witʸi̧	197	2097	NA	NA	josserand1983mixtec	NA
19276	mixt11	NOW OR TODAY	ahora	ƀitʸi	ƀitʸi	197	2097	NA	NA	josserand1983mixtec	NA
19277	moli11	NOW OR TODAY	ahora	žači	žači	197	2097	NA	NA	josserand1983mixtec	NA
19278	mont13	NOW OR TODAY	ahora	ƀitna̧	ƀitna̧	197	2097	NA	NA	josserand1983mixtec	NA
19279	mont14	NOW OR TODAY	ahora	ƀiʔna̧	ƀiʔna̧	197	2097	NA	NA	josserand1983mixtec	NA
19280	more11	NOW OR TODAY	ahora	ƀiti	ƀiti	197	2097	NA	NA	josserand1983mixtec	NA
19281	nuch11	NOW OR TODAY	ahora	ƀiti	ƀiti	197	2097	NA	NA	josserand1983mixtec	NA
19282	nuxa11	NOW OR TODAY	ahora	wita̧	wita̧	197	2097	NA	NA	josserand1983mixtec	NA
19283	nuxi11	NOW OR TODAY	ahora	ƀi̧ʔña	ƀi̧ʔña	197	2097	NA	NA	josserand1983mixtec	NA
19284	nuyo11	NOW OR TODAY	ahora	ƀītā̧	ƀītā̧	197	2097	NA	NA	josserand1983mixtec	NA
19285	ocot11	NOW OR TODAY	ahora	nī̧tā̧	nī̧tā̧	197	2097	NA	NA	josserand1983mixtec	NA
5400	papa11	NOW OR TODAY	ahora	man³	man³	197	2097	NA	NA	anderson1983diccionario	NA
19287	peno11	NOW OR TODAY	ahora	ƀìtná̧	ƀìtná̧	197	2097	NA	NA	josserand1983mixtec	NA
19286	peno11	NOW OR TODAY	ahora	ža̧či̧	ža̧či̧	197	2097	NA	NA	josserand1983mixtec	NA
19288	pied11	NOW OR TODAY	ahora	wi̧na̧	wi̧na̧	197	2097	NA	NA	josserand1983mixtec	NA
19289	pino11	NOW OR TODAY	ahora	ƀiti	ƀiti	197	2097	NA	NA	josserand1983mixtec	NA
19290	pino12	NOW OR TODAY	ahora	ƀiti̧	ƀiti̧	197	2097	NA	NA	josserand1983mixtec	NA
19291	prom01	NOW OR TODAY	ahora	witi̧	witi̧	197	2097	NA	NA	josserand1983mixtec	NA
5876	prom01	NOW OR TODAY	ahora	wítĩ́	wítĩ́	197	2097	NA	NA	swanton2020observaciones	NA
19292	reye11	NOW OR TODAY	ahora	ƀiči	ƀiči	197	2097	NA	NA	josserand1983mixtec	NA
19293	sayu11	NOW OR TODAY	ahora	witʸi̧	witʸi̧	197	2097	NA	NA	josserand1983mixtec	NA
19294	sind11	NOW OR TODAY	ahora	wi̧na̧	wi̧na̧	197	2097	NA	NA	josserand1983mixtec	NA
19295	soya11	NOW OR TODAY	ahora	witña̧	witña̧	197	2097	NA	NA	josserand1983mixtec	NA
19296	tama11	NOW OR TODAY	ahora	wiNa̧	wiNa̧	197	2097	NA	NA	josserand1983mixtec	NA
19297	tama12	NOW OR TODAY	ahora	ƀiti	ƀiti	197	2097	NA	NA	josserand1983mixtec	NA
19298	teco11	NOW OR TODAY	ahora	ƀiči	ƀiči	197	2097	NA	NA	josserand1983mixtec	NA
19299	teit11	NOW OR TODAY	ahora	wi̧Na̧	wi̧Na̧	197	2097	NA	NA	josserand1983mixtec	NA
5562	tepe03	NOW OR TODAY	ahora	man	man	197	2097	NA	NA	belmar1902el-cuicateco	NA
19301	tepe12	NOW OR TODAY	ahora	witi̧	witi̧	197	2097	NA	NA	josserand1983mixtec	NA
19302	tepo11	NOW OR TODAY	ahora	witna̧	witna̧	197	2097	NA	NA	josserand1983mixtec	NA
19303	tida11	NOW OR TODAY	ahora	witna̧	witna̧	197	2097	NA	NA	josserand1983mixtec	NA
19304	tila11	NOW OR TODAY	ahora	žači	žači	197	2097	NA	NA	josserand1983mixtec	NA
19305	tlac11	NOW OR TODAY	ahora	ƀitNa̧	ƀitNa̧	197	2097	NA	NA	josserand1983mixtec	NA
19306	tlac12	NOW OR TODAY	ahora	ƀiči	ƀiči	197	2097	NA	NA	josserand1983mixtec	NA
19307	tlal11	NOW OR TODAY	ahora	đitwi?	đitwi?	197	2097	NA	NA	josserand1983mixtec	NA
19308	tlaz11	NOW OR TODAY	ahora	witna̧	witna̧	197	2097	NA	NA	josserand1983mixtec	NA
19309	tlaz11	NOW OR TODAY	ahora	žači	žači	197	2097	NA	NA	josserand1983mixtec	NA
19310	tona11	NOW OR TODAY	ahora	wiči	wiči	197	2097	NA	NA	josserand1983mixtec	NA
19311	tona11	NOW OR TODAY	ahora	witni̧	witni̧	197	2097	NA	NA	josserand1983mixtec	NA
19312	tutu11	NOW OR TODAY	ahora	witʸi̧	witʸi̧	197	2097	NA	NA	josserand1983mixtec	NA
19313	xaya12	NOW OR TODAY	ahora	vītnī̧	vītnī̧	197	2097	NA	NA	josserand1983mixtec	NA
19314	yolo11	NOW OR TODAY	ahora	ƀitNa̧	ƀitNa̧	197	2097	NA	NA	josserand1983mixtec	NA
362	yolo11	NOW OR TODAY	ahora	bi³tin³	bi³tin³	197	2097	NA	NA	amith2020yoloxochitl	NA
19315	yolo12	NOW OR TODAY	ahora	witi̧	witi̧	197	2097	NA	NA	josserand1983mixtec	NA
19316	yoso11	NOW OR TODAY	ahora	ƀi̧Na̧	ƀi̧Na̧	197	2097	NA	NA	josserand1983mixtec	NA
19317	yucu11	NOW OR TODAY	ahora	witna̧	witna̧	197	2097	NA	NA	josserand1983mixtec	NA
19318	yucu12	NOW OR TODAY	ahora	ƀita̧	ƀita̧	197	2097	NA	NA	josserand1983mixtec	NA
19319	yucu13	NOW OR TODAY	ahora	ƀiti	ƀiti	197	2097	NA	NA	josserand1983mixtec	NA
19320	yucu15	NOW OR TODAY	ahora	ƀītī̧	ƀītī̧	197	2097	NA	NA	josserand1983mixtec	NA
5880	yucu16	NOW OR TODAY	ahora	bi²ti²	bi²ti²	197	2097	NA	NA	swanton2020observaciones	NA
19321	zaca11	NOW OR TODAY	ahora	ƀiti̧	ƀiti̧	197	2097	NA	NA	josserand1983mixtec	NA
5878	zaca11	NOW OR TODAY	ahora	bi²tĩ²	bi²tĩ²	197	2097	NA	NA	swanton2020observaciones	NA
19322	zapo11	NOW OR TODAY	ahora	wiči	wiči	197	2097	NA	NA	josserand1983mixtec	NA
162	abas11	NOW OR TODAY	ahora, hoy	vichi	vichi	197	2097	NA	NA	galindo-sanchez2009vocabulario	NA
4664	alac11	NOW OR TODAY	ahora, hoy	vitin	vitin	197	2097	NA	NA	zylstra2012gramatica	NA
5190	atat11	NOW OR TODAY	ahora, hoy	vijna	vijna	197	2097	NA	NA	alexander1980gramatica	[A]
4137	chay11	NOW OR TODAY	ahora, hoy	vityi	vityi	197	2097	NA	NA	pensinger1974diccionario	NA
6104	chic12	NOW OR TODAY	ahora, hoy	yyaj⁵⁴	yyaj⁵⁴	197	2097	NA	NA	good1978diccionario	NA
21200	chic12	NOW OR TODAY	ahora, hoy	ja¹³ʰ	ja¹³ʰ	197	2097	NA	NA	hernandez-mendoza2020vocabulario	NA
4350	colo11	NOW OR TODAY	ahora, hoy	vityin	vityin	197	2097	NA	NA	stark1986diccionario	NA
20300	dura11	NOW OR TODAY	ahora, hoy	vitxi	vitxi	197	2097	NA	NA	hernandez2020san-martin	NA
3895	flor12	NOW OR TODAY	ahora, hoy	vitsin	vitsin	197	2097	NA	NA	oxnard2020	NA
20463	huen11	NOW OR TODAY	ahora, hoy	vítnàn	vítnàn	197	2097	NA	NA	becerra-roldan2015un-estudio	NA
6323	jica13	NOW OR TODAY	ahora, hoy	vichin	vichin	197	2097	NA	NA	Emily John-Martin	NA
3897	mixt11	NOW OR TODAY	ahora, hoy	vichi	vichi	197	2097	NA	NA	oxnard2020	NA
3896	mont12	NOW OR TODAY	ahora, hoy	viti	viti	197	2097	NA	NA	oxnard2020	NA
5068	pena11	NOW OR TODAY	ahora, hoy	vitna	vitna	197	2097	NA	NA	hollenbach2017diccionario	
3894	pied12	NOW OR TODAY	ahora, hoy	vitsin	vitsin	197	2097	NA	NA	oxnard2020	NA
3893	tlah11	NOW OR TODAY	ahora, hoy	viti	viti	197	2097	NA	NA	oxnard2020	NA
4836	xoch11	NOW OR TODAY	ahora, hoy	vitin	vitin	197	2097	NA	NA	stark2013diccionario	NA
20578	yoso14	NOW OR TODAY	ahora, hoy	vitna	vitna	197	2097	NA	NA	gittlen2016gramatica	NA
20985	yuta13	NOW OR TODAY	ahora, hoy	viti	viti	197	2097	NA	NA	williams2017diccionario	NA
4485	zaca11	NOW OR TODAY	ahora, hoy	vitin	vitin	197	2097	NA	NA	towne2011gramatica	NA
19300	tepe11	NOW OR TODAY	hoy	wiči	wiči	197	2097	NA	NA	josserand1983mixtec	NA
5401	papa11	NOW OR TODAY	hoy, de día	ma⁴gu³vi³	ma⁴-gu³vi³	197	2097	NA	NA	anderson1983diccionario	NA
2925	alac11	NOW OR TODAY	now	ƀītī̧	ƀītī̧	197	2097	NA	NA	durr1987preliminary	NA
2919	atat11	NOW OR TODAY	now	ƀīNā	ƀīNā	197	2097	NA	NA	durr1987preliminary	NA
2924	ayut11	NOW OR TODAY	now	wìtì̧	wìtì̧	197	2097	NA	NA	durr1987preliminary	NA
2922	caca11	NOW OR TODAY	now	ƀīčī	ƀīčī	197	2097	NA	NA	durr1987preliminary	NA
2926	cahu11	NOW OR TODAY	now	wītnī	wītnī	197	2097	NA	NA	durr1987preliminary	NA
2929	chay11	NOW OR TODAY	now	ƀītʸī	ƀītʸī	197	2097	NA	NA	durr1987preliminary	NA
1359	conc11	NOW OR TODAY	now	mā	mā	197	2097	NA	NA	bradley1991preliminary	NA
2920	gran11	NOW OR TODAY	now	ƀīnā	ƀīnā	197	2097	NA	NA	durr1987preliminary	NA
2921	gran11	NOW OR TODAY	now	ƀītā̧	ƀītā̧	197	2097	NA	NA	durr1987preliminary	NA
2928	jica11	NOW OR TODAY	now	ƀìtì̧	ƀìtì̧	197	2097	NA	NA	durr1987preliminary	NA
2918	moli11	NOW OR TODAY	now	ƀītā̧	ƀītā̧	197	2097	NA	NA	durr1987preliminary	NA
2917	peno11	NOW OR TODAY	now	ƀìtà̧	ƀìtà̧	197	2097	NA	NA	durr1987preliminary	NA
